date_time,point_id,field,latitude,longitude,easting,northing,soil_moisture,soil_moisture_1,soil_moisture_2,soil_moisture_3,soil_moisture_4,soil_moisture_5,soil_moisture_6
2014-04-09 10:10:00,P_12,Big,48.69664,12.87323,343504.73831196025,5395915.975167535,0.18180000000000002,0.175,0.214,0.125,0.20800000000000002,0.187,
2014-04-09 10:10:00,P_13,Big,48.69676,12.87374,343542.6357230706,5395928.266372175,0.2016,0.252,0.165,0.203,0.18899999999999997,0.19899999999999998,
2014-04-09 10:10:00,P_14,Big,48.69687,12.87426,343581.237753339,5395939.4258163795,0.2182,0.19899999999999998,0.242,0.245,0.21100000000000002,0.19399999999999998,
2014-04-09 10:10:00,P_15,Big,48.6975,12.87369,343541.25089714373,5396010.619689557,0.17633333333333331,0.21,0.22899999999999998,0.127,0.21,0.141,0.141
2014-04-09 10:10:00,P_16,Big,48.69741,12.87315,343501.23970884463,5396001.724575128,0.15266666666666667,0.10099999999999999,0.107,0.218,0.221,0.114,0.155
2014-04-09 10:10:00,P_17,Big,48.69732,12.87263,343462.69994532864,5395992.7886779,0.1654,0.226,0.14,0.16899999999999998,0.157,0.135,
2014-04-09 10:10:00,P_18,Big,48.69721,12.87212,343424.8337814666,5395981.609513418,0.15766666666666665,0.138,0.187,0.174,0.226,0.11,0.111
2014-04-09 10:10:00,P_19,Big,48.69711,12.87159,343385.526917669,5395971.583182462,0.159,0.17300000000000001,0.195,0.134,0.12300000000000001,0.182,0.147
2014-04-09 10:10:00,P_20,Big,48.69698,12.87107,343346.8625684392,5395958.202088881,0.166,0.19399999999999998,0.147,0.138,0.19399999999999998,0.172,0.151
2014-04-09 10:10:00,P_21,Big,48.69687,12.87054,343307.5243305351,5395947.064802225,0.17149999999999999,0.135,0.125,0.155,0.249,0.193,0.172
2014-04-09 10:10:00,P_22,Big,48.69756,12.87008,343275.82080804504,5396024.703540728,0.18483333333333332,0.22699999999999998,0.153,0.266,0.132,0.175,0.156
2014-04-09 10:10:00,P_23,Big,48.69764,12.87059,343313.59389279276,5396032.547213024,0.15183333333333335,0.142,0.14400000000000002,0.127,0.165,0.168,0.165
2014-04-09 10:10:00,P_24,Big,48.69775,12.87119,343358.08196243015,5396043.540702549,0.18600000000000003,0.163,0.16399999999999998,0.19899999999999998,0.166,0.16699999999999998,0.257
2014-04-09 10:10:00,P_25,Big,48.69786,12.87164,343391.5332279878,5396054.84266271,0.18200000000000002,0.122,0.193,0.207,0.203,0.217,0.15
2014-04-09 10:10:00,P_26,Big,48.69798,12.87216,343430.16578427935,5396067.112553372,0.13933333333333334,0.159,0.14800000000000002,0.135,0.135,0.129,0.13
2014-04-09 10:10:00,P_27,Big,48.69807,12.87269,343469.4408813885,5396076.027686264,0.1445,0.114,0.16399999999999998,0.145,0.177,0.11900000000000001,0.14800000000000002
2014-04-09 10:10:00,P_28,Big,48.69818,12.87321,343508.04208982666,5396087.1866107285,0.1708333333333333,0.11199999999999999,0.16399999999999998,0.18600000000000003,0.19399999999999998,0.185,0.184
2014-04-09 10:10:00,P_30,Big,48.69776,12.87395,343561.18712044583,5396038.985039667,0.15416666666666667,0.134,0.207,0.106,0.196,0.154,0.128
2014-04-09 10:10:00,P_31,Big,48.69815,12.87373,343546.2091105156,5396082.784850586,0.1842,0.212,0.192,0.17,0.15,0.19699999999999998,
2014-04-09 10:10:00,P_32,Big,48.69889,12.87309,343501.4146441028,5396166.349172209,0.1488,0.127,0.19399999999999998,0.134,0.142,0.147,
2014-04-09 10:10:00,P_33,Big,48.69873,12.87258,343463.39461923664,5396149.6122893775,0.165,0.175,0.248,0.11900000000000001,0.139,0.14400000000000002,
2014-04-09 10:10:00,P_34,Big,48.69863,12.87186,343410.1094910207,5396139.975954365,0.16733333333333333,0.172,0.247,0.166,0.163,0.122,0.134
2014-04-09 10:10:00,P_36,Big,48.69848,12.87109,343352.99013246037,5396124.885377291,0.1738333333333333,0.233,0.21,0.129,0.18899999999999997,0.11599999999999999,0.166
2014-04-09 10:10:00,P_37,Big,48.69831,12.87033,343296.5441062808,5396107.551828742,0.14450000000000002,0.11800000000000001,0.133,0.149,0.16,0.18100000000000002,0.126
2014-04-09 10:10:00,P_38,Big,48.69814,12.86946,343232.00423728477,5396090.445030185,0.1446,0.151,0.166,0.124,0.127,0.155,
2014-04-09 10:10:00,P_39,Big,48.69793,12.86854,343163.6607712908,5396068.995842398,0.17700000000000002,0.192,0.11699999999999999,0.19899999999999998,0.166,0.195,0.193
2014-04-09 10:10:00,P_40,Big,48.69733,12.86891,343189.02007366787,5396001.545000667,0.13216666666666668,0.11800000000000001,0.10400000000000001,0.13,0.157,0.15,0.134
2014-04-09 10:10:00,P_41,Big,48.69677,12.86925,343212.29693541455,5395938.601970915,0.19733333333333336,0.177,0.21600000000000003,0.171,0.16699999999999998,0.244,0.209
2014-04-09 10:10:00,P_42,Big,48.69619,12.86965,343239.92703754734,5395873.312692613,0.19283333333333333,0.171,0.177,0.18600000000000003,0.18,0.242,0.201
2014-04-09 10:10:00,P_43,Big,48.69555,12.87011,343271.78635674564,5395801.231252944,0.1785,0.19,0.171,0.20600000000000002,0.168,0.15,0.18600000000000003
2014-04-09 10:10:00,P_44,Big,48.69486,12.87063,343307.9062332009,5395723.469227354,0.1895,0.225,0.14400000000000002,0.228,0.17,0.195,0.175
2014-04-09 10:10:00,P_45,Big,48.69459,12.87124,343351.95315164817,5395692.205347596,0.157,0.14,0.16399999999999998,0.16,0.165,0.156,
2014-04-09 10:10:00,P_47,Big,48.69563,12.87494,343627.42950112093,5395800.205383708,0.18639999999999995,0.175,0.147,0.193,0.20199999999999999,0.215,
2014-04-09 10:10:00,P_48,Big,48.69552,12.87425,343576.3178975971,5395789.39438333,0.16283333333333336,0.134,0.17,0.179,0.19,0.14,0.16399999999999998
